business_id,business_name,department,address,phone_number,open_date,월요일 운영시간,월요일 휴게시간,화요일 운영시간,화요일 휴게시간,수요일 운영시간,수요일 휴게시간,목요일 운영시간,목요일 휴게시간,금요일 운영시간,금요일 휴게시간,토요일 운영시간,토요일 휴게시간,일요일 운영시간,일요일 휴게시간
000-43-54426,굿모닝정신건강의학과의원,정신건강의학과,"충청남도 서산시 율지5로 24, (동문동)",041-681-7555,20030430,09:30~17:00,,09:30~17:00,,09:30~17:00,,09:30~17:00,,09:30~17:00,,09:30~12:00,,09:30~12:00,
447-92-12619,김내과의원,내과,"충청북도 청주시 상당구 무심동로392번길 1, (서문동)",043-252-7088,19860502,08:30~17:30,13:00~14:10,08:30~17:30,13:00~14:10,08:30~13:00,,08:30~17:30,13:00~14:10,08:30~17:30,13:00~14:10,08:30~13:00,,,
056-78-36523,김앤박내과의원,내과,"충청북도 청주시 흥덕구 복대로 179, 2층4층 (복대동)",043-233-0429,19970214,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~13:00,,,
097-93-29421,김훈신경외과의원,신경외과,"충청북도 충주시 탄금대로 140, (봉방동)",043-852-7511,20040501,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~13:00,,08:30~18:30,,08:30~13:00,,,
004-41-21143,다나산부인과의원,산부인과,"충청남도 아산시 충무로 34, (온천동)",041-549-8228,19970714,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
063-94-33113,닥터정내과의원,내과,"충청남도 천안시 서북구 월봉로 122, 하나메디컬타운 5층 501~502, 504호 (쌍용동)",041-571-7577,20181112,09:00~17:30,13:00~14:30,09:00~17:30,13:00~14:30,09:00~13:00,,09:00~17:30,13:00~14:30,09:00~17:30,13:00~14:30,09:00~14:00,,,
070-69-11812,더나은내과의원,내과,"충청북도 청주시 상당구 중고개로 115, 4층 403,404,405호 (용암동)",043-283-3100,20200622,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~13:30,,,
051-47-74275,더바른정형외과의원,정형외과,"충청남도 천안시 서북구 한들2로 8, 5층 (백석동)",041-553-7898,20160122,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~13:00,,,
325-15-26348,더편한내과의원,내과,"충청남도 천안시 동남구 통정11로 61, 3층 (신방동)",041-579-0528,20140304,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~14:00,,,
078-15-88165,드림신경외과의원,신경외과,"충청남도 천안시 서북구 3공단6로 50, (차암동, 힐링j타워)",041-415-0177,20160302,,,,,,,,,,,,,,
005-05-96732,류마앤장내과의원,내과,"충청남도 천안시 서북구 쌍용대로 316, 영현빌딩 2~4층 (성정동)",041-523-7767,20060223,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~19:00,,09:00~13:00,,,
005-75-25223,마디정형외과의원,정형외과,"충청북도 충주시 형설로 98, (용산동)",043-854-7582,20120426,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~12:30,,,
519-95-33983,맑은피부과의원,피부과,"충청북도 청주시 흥덕구 복대로 179, A동 601호 (복대동,메디포스)",043-236-3810,20030424,09:30~18:30,12:30~14:00,09:30~18:30,12:30~14:00,09:30~18:30,12:30~14:00,09:00~12:00,,09:30~18:30,12:30~14:00,09:00~12:00,,,
055-38-88482,명안과의원,안과,"충청남도 천안시 서북구 월봉로 122, 5층 (쌍용동)",041-576-8876,20051230,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~14:00,,,
000-37-53186,무릅날개정형외과의원,정형외과,"충청북도 청주시 흥덕구 대농로 66, 7~8층 (복대동)",043-232-3400,20130503,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~15:00,,,
005-21-78297,미래여성산부인과의원,산부인과,"충청북도 청주시 흥덕구 사직대로 42, (복대동, 미래여성산부인과의원)",043-267-2545,20010326,09:00~19:30,13:00~14:00,09:00~19:30,13:00~14:00,09:00~19:30,13:00~14:00,09:00~19:30,13:00~14:00,09:00~19:30,13:00~14:00,09:00~14:00,,09:00~13:00,
056-44-54825,미소래이비인후과의원,이비인후과,"충청남도 천안시 동남구 청수11로 11, 4층 (청당동)",041-562-8575,20120330,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~14:00,,,
037-12-71587,미앤맘산부인과의원,산부인과,"충청남도 공주시 번영1로 124, (신관동)",041-840-1000,20090714,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~14:30,,,
524-33-41451,바로나은마취통증의학과정형외과의원,정형외과,"충청북도 청주시 흥덕구 대농로 33, 301호~309호 (복대동)",043-715-7700,20180928,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~18:00,12:30~14:00,,
978-82-49879,바른몸정형외과의원,정형외과,"충청북도 충주시 중앙로 80, (성서동)",043-848-2333,20050927,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
016-98-71496,바른속내과의원,내과,"충청북도 청주시 청원구 주성로 263, 3층 301,302호 (주중동)",043-218-9280,20200501,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~14:00,,,
027-52-95792,박봉안내과의원,내과,"충청북도 충주시 봉계1길 52, 2,3층 (칠금동)",043-847-7575,20180618,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~13:00,,,
911-72-12423,백호동정형외과 김남희내과의원,정형외과,"충청남도 서산시 안견로 179, 201호 (동문동)",041-429-0075,20140319,,,,,,,,,,,,,,
046-13-34884,본사랑정형외과의원,정형외과,"충청북도 청주시 상당구 중고개로 115, 위너프라자1 2층 (용암동)",043-715-9922,20200701,09:00~21:00,,09:00~21:00,,09:00~21:00,,09:00~21:00,,09:00~21:00,,09:00~18:00,,,
726-65-45849,삼성내과의원,내과,"충청북도 충주시 봉계1길 60, (칠금동)",043-842-1501,19980317,08:30~17:30,,08:30~17:30,,08:30~17:30,,08:30~17:30,,08:30~17:30,,08:30~12:30,,,
066-49-44661,상쾌한내과의원,내과,"충청남도 천안시 동남구 풍세로 798, 3층 (청당동)",041-592-7582,20080418,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~13:00,,,
586-58-97222,서산열린내과의원,내과,"충청남도 서산시 예천1로 24, 202층 (예천동, JS빌딩)",041-429-3100,20170719,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~13:00,,,
056-34-93895,서울다봄안과의원,안과,"충청북도 청주시 흥덕구 풍산로 15, 대우메가폴리스 3층 3A-001호 일부 (가경동)",043-715-7582,20171115,10:00~18:00,13:00~14:00,10:00~18:00,13:00~14:00,10:00~18:00,13:00~14:00,,,10:00~18:00,13:00~14:00,10:00~16:30,13:00~13:30,,
039-94-53436,서울드림정형외과의원,정형외과,"충청북도 청주시 흥덕구 가경로 9-1, 신원빌딩 2,3층 (가경동)",043-715-6836,20221124,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~17:00,13:00~14:00,09:00~14:00,
456-71-34764,서울안과의원,안과,"충청북도 청주시 흥덕구 2순환로 1240, 7층 701호 (강서동)",043-904-3311,20160427,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,,
456-71-34764,서울안과의원,안과,"충청남도 서산시 안견로 170, (동문동,2층)",041-664-0010,20010725,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~13:00,,09:00~18:30,,09:00~13:00,,,
004-63-96877,서울안과의원,안과,"충청북도 청주시 흥덕구 2순환로 1240, 7층 701호 (강서동)",043-904-3311,20160427,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,,
004-63-96877,서울안과의원,안과,"충청남도 서산시 안견로 170, (동문동,2층)",041-664-0010,20010725,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~13:00,,09:00~18:30,,09:00~13:00,,,
312-37-38582,서울탑안과의원,안과,"충청북도 청주시 흥덕구 강서로 122, 101호, 401호 (강서동)",043-903-8000,20210325,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,,
039-52-35459,서울하나안과의원,안과,"충청남도 천안시 서북구 동서대로 119, 2-5층 (성정동)",041-563-6000,20180109,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,,
047-52-36564,성내과의원,내과,"충청남도 서산시 안견로 191, (동문동,서인크리닉 5층, 6층(603호))",041-664-2888,19951127,08:00~18:00,,08:00~18:00,,08:00~18:00,,08:00~18:00,,08:00~18:00,,08:00~13:00,,,
005-32-24378,세종정형외과의원,정형외과,"충청북도 충주시 국원대로 184, (연수동, 연수빌딩)",043-842-8776,20020327,08:30~21:30,,08:30~21:30,,08:30~21:30,,08:30~21:30,,08:30~21:30,,08:30~21:30,,08:30~21:30,
004-31-67774,센텀신경외과정형외과의원,정형외과,"충청북도 청주시 흥덕구 대농로 43, 217호 (복대동, 신영지웰시티)",043-716-1175,20210707,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~14:00,,,
325-15-76574,속시원내과의원,내과,"충청북도 청주시 상당구 중고개로 137, 5층 2,3,4호 (용암동)",043-292-2920,20210527,08:00~18:00,13:00~14:00,08:00~18:00,13:00~14:00,08:00~18:00,13:00~14:00,08:00~18:00,13:00~14:00,08:00~18:00,13:00~14:00,08:00~13:00,,,
027-43-89847,속편한최기원내과의원,내과,"충청남도 보령시 대천로 20, (대천동)",041-934-8275,20100225,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~18:00,,08:30~13:00,,,
257-26-58694,수이비인후과의원,이비인후과,"충청남도 천안시 서북구 3공단6로 58-8, 천안비즈타워 2층 202호 (차암동)",041-552-1666,20150324,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~14:00,,09:00~13:00,
082-26-17961,쉬즈산부인과의원,산부인과,"충청북도 청주시 흥덕구 풍산로 18, 303호,304호 (가경동)",043-239-5566,20080630,09:30~18:00,,09:30~18:00,,09:30~18:00,,09:30~18:00,,09:30~18:00,,09:30~13:00,,,
069-08-39496,신관연합정형외과의원,정형외과,"충청남도 공주시 번영1로 130, 2,3,7,8층 (신관동)",041-854-0075,20080410,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~14:00,,,
634-56-25562,신통이진소아청소년과의원,소아청소년과,"충청남도 천안시 동남구 통정5로 68, 2층 (신방동)",041-571-1275,20180619,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~13:00,,,
049-23-13231,아이안소아청소년과의원,소아청소년과,"충청북도 청주시 흥덕구 대농로 39, 3층 (복대동)",043-234-5275,20140516,08:30~19:00,,08:30~19:00,,08:30~19:00,,08:30~19:00,,08:30~19:00,,09:00~13:00,,,
669-18-53437,아이튼튼소아청소년과의원,소아청소년과,"충청북도 청주시 상당구 중고개로 137, 5층 8,9호 (용암동)",043-283-7582,20210412,08:30~19:00,12:30~14:00,08:30~19:00,12:30~14:00,08:30~19:00,12:30~14:00,08:30~19:00,12:30~14:00,08:30~19:00,12:30~14:00,09:00~14:00,,,
849-21-93943,아이힐소아청소년과의원,소아청소년과,"충청남도 천안시 서북구 동서대로 135, 6~8층 (성정동)",041-415-0405,20200701,09:00~20:00,,09:00~20:00,,09:00~20:00,,09:00~20:00,,09:00~20:00,,09:00~16:00,,14:00~18:00,
683-84-93216,애플산부인과의원,산부인과,"충청남도 천안시 동남구 만남로 42, 601~602호 (신부동)",041-622-8887,20120111,11:00~20:00,,11:00~19:00,,11:00~19:00,,11:00~19:00,,11:00~20:00,,10:00~15:00,,,
000-13-32416,양내과의원,내과,"충청북도 청주시 청원구 상당로 295-3, 3층 (내덕동)",043-259-2237,19860224,08:30~17:30,,08:30~17:30,,08:30~17:30,,08:30~17:30,,08:30~17:30,,08:30~12:00,,,
003-72-76243,엄재호내과의원,내과,"충청북도 청주시 서원구 산남로62번길 25, 남양빌딩 2층 (산남동)",043-267-0875,20020926,09:30~17:00,13:00~14:00,09:30~17:00,13:00~14:00,09:30~17:00,13:00~14:00,09:30~17:00,13:00~14:00,09:30~17:00,13:00~14:00,09:30~12:00,,,
563-31-51469,연세허수범내과의원,내과,"충청남도 서산시 안견로 194, (동문동, 터미널타워)",041-664-2923,20151209,08:00~18:00,13:00~14:00,08:00~18:00,13:00~14:00,08:00~18:00,13:00~14:00,08:00~13:00,,08:00~18:00,13:00~14:00,08:00~13:00,,,
530-19-93746,예스피부과의원,피부과,"충청남도 아산시 온천대로 1492, 3층 (온천동)",041-546-6300,19990311,09:30~18:30,,09:30~18:30,,09:30~18:30,,09:30~18:30,,09:30~18:30,,09:30~14:00,,,
812-87-56316,오라클피부과의원,피부과,"충청남도 서산시 시장4길 39, 4,5층 (동문동)",041-666-6600,20150701,10:00~20:30,,10:00~19:00,,10:00~20:30,,10:00~19:00,,10:00~20:30,,09:30~15:30,,,
188-99-14426,온빛안과의원,안과,"충청북도 제천시 용두천로 88, 영창빌딩 2,3층 (남천동)",043-756-7577,20201102,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~13:00,,,
053-37-65348,온유한정신건강의학과의원,정신건강의학과,"충청북도 청주시 흥덕구 복대로 186, 동민빌딩 5층 (복대동)",043-234-2468,20180403,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~16:00,13:00~14:00,,
862-53-51338,올바른정형외과의원,정형외과,"충청남도 보령시 번영로 32, 2층 (대천동)",041-931-7579,20200626,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~14:00,,,
372-56-63377,우리성모안과의원,안과,"충청남도 논산시 해월로167번길 2, (반월동)",041-734-5575,20030919,08:40~17:30,,08:40~17:30,,08:40~17:30,,08:40~17:30,,08:40~17:30,,08:40~12:30,,,
760-67-15996,우리이비인후과의원,이비인후과,"충청남도 천안시 동남구 만남로 43, (신부동, 두루두루빌딩)",041-556-0011,19930410,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~14:00,,,
225-16-64524,원내과의원,내과,"충청남도 천안시 서북구 쌍용대로 79, (쌍용동)",041-573-6633,20021127,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
061-68-33474,이경은소아청소년과의원,소아청소년과,"충청북도 청주시 청원구 사뜸로 37, 3층 (율량동)",043-218-5959,20010806,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:00~13:00,,,
000-05-33242,이룸산부인과의원,산부인과,"충청남도 천안시 서북구 검은들3길 58, 304호 (불당동, 메가클래스블루)",041-522-8305,20050413,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~14:00,,,
070-58-66785,이민형이비인후과의원,이비인후과,"충청남도 천안시 서북구 충무로 178, 3층 301호 일부, 302호, 303호 (쌍용동)",041-577-9206,19860107,09:00~19:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
050-41-23474,이성주내과의원,내과,"충청북도 충주시 중앙로 33, 3층 (문화동)",043-904-2561,20140224,08:00~17:30,,08:00~17:30,,08:00~17:30,,08:00~18:30,,08:00~17:30,,08:00~13:00,,,
094-61-63835,이재수내과의원,내과,"충청북도 청주시 상당구 청남로 2194-2, 2층,3층 (석교동)",043-255-2233,19940402,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~13:30,,,
073-41-69628,일이삼내과의원,내과,"충청남도 아산시 시장길25번길 2, (온천동, 수정빌딩)",041-546-3400,20100816,08:00~17:30,,08:00~17:30,,08:00~17:30,,08:00~17:30,,08:00~17:30,,08:30~13:00,,,
072-25-27179,장사랑박종범내과의원,내과,"충청북도 청주시 흥덕구 대농로 43, (복대동, 신영지웰시티)",043-231-0082,20081127,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~13:00,,,
031-45-53688,장정형외과의원,정형외과,"충청북도 충주시 천변로 171, (교현동)",043-848-0693,19910225,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
093-48-74365,정 정신건강의학과의원,정신건강의학과,"충청남도 천안시 서북구 쌍용대로 8, 3층 (쌍용동)",041-578-4300,20150302,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,,
059-09-76315,제일조은내과의원,내과,"충청남도 아산시 모종로 5, 4층 (모종동)",041-532-1771,20090827,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~15:00,,09:00~13:00,
027-56-79986,조앤황이비인후과의원,이비인후과,"충청북도 청주시 청원구 율봉로 141, 2층 (율량동)",043-215-9275,20030924,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~18:00,12:30~14:00,09:00~13:00,,,
006-43-87373,지웰신경외과의원,신경외과,"충청북도 청주시 흥덕구 대농로 43, 3층 301,302호 (복대동, 신영지웰시티)",238-8585,20120120,09:00~18:00,,09:00~18:00,,,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
969-34-77995,진소아청소년과의원,소아청소년과,"충청남도 당진시 밤절로 140, (수청동)",041-355-3233,20150204,08:30~20:30,,08:30~20:30,,08:30~20:30,,08:30~20:30,,08:30~18:30,,08:30~13:00,,08:30~13:00,
576-22-74667,참산부인과의원,산부인과,"충청남도 보령시 대흥로 74, (대천동)",041-936-9100,20000114,09:00~18:30,12:30~13:30,09:00~18:30,12:30~13:30,09:00~18:30,12:30~13:30,09:00~18:30,12:30~13:30,09:00~18:30,12:30~13:30,09:00~16:00,,,
047-76-32151,천안고든정형외과의원,정형외과,"충청남도 천안시 동남구 쌍용대로 154, 2,.3층 (봉명동)",041-572-7900,20110926,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~13:00,,,
050-17-83724,천안드림안과의원,안과,"충청남도 천안시 서북구 동서대로 129, 4층 (성정동)",041-622-1331,20040128,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,,
041-81-29592,천안드림이비인후과의원,이비인후과,"충청남도 천안시 동남구 충절로 6, 3층 (신부동)",041-554-7575,19940609,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:30~13:00,,,
006-25-69545,천안서울안과신불당점의원,안과,"충청남도 천안시 서북구 불당25로 176, 6층 (불당동)",041-522-0888,20190520,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~14:30,,,
351-45-34766,천안오케이내과의원,내과,"충청남도 천안시 서북구 두정로 258, 4층 (두정동)",041-553-2479,20200911,08:30~19:00,,08:30~19:00,,08:30~19:00,,08:30~19:00,,08:30~19:00,,08:30~15:00,,,
004-72-15524,천안정다운내과의원,내과,"충청남도 천안시 동남구 버들로 115-2, 다온메디피아 2층 (원성동)",041-414-0500,20220802,09:00~17:45,,09:00~17:45,,09:00~17:45,,09:00~17:45,,09:00~17:45,,08:30~12:15,,,
040-11-98378,청담소아청소년과의원,소아청소년과,"충청남도 아산시 번영로234번길 2, 401~403호 (모종동, 메디포스빌딩 )",041-546-8775,20151228,09:00~20:00,,09:00~20:00,,09:00~20:00,,09:00~20:00,,09:00~20:00,,09:00~16:00,,09:00~13:00,
020-56-69414,청주미즈맘산부인과의원,산부인과,"충청북도 청주시 흥덕구 가경로 16-2, 2,3,4층 (가경동)",043-237-2201,20040421,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~15:00,,09:00~13:00,
724-22-77768,청주정신건강의학과의원,정신건강의학과,"충청북도 청주시 서원구 사직대로 112, 3층 (사창동)",043-266-0014,20160601,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~13:00,,,
375-61-92893,청주퍼스트안과의원,안과,"충청북도 청주시 흥덕구 대농로 47-2, 203호 204호 (복대동)",043-236-3200,20210303,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~21:00,12:30~14:00,09:00~16:00,,,
000-75-64774,최동석소아청소년과의원,소아청소년과,"충청북도 청주시 상당구 월평로 182, (용암동)",043-298-7000,19920110,00:00~24:00,12:30~14:00,00:00~24:00,12:30~14:00,00:00~24:00,12:30~14:00,00:00~24:00,12:30~14:00,00:00~24:00,12:30~14:00,00:00~24:00,12:30~14:00,00:00~24:00,12:30~14:00
259-28-11537,최재혁소아청소년과의원,소아청소년과,"충청남도 천안시 서북구 불당25로 182, 4층 4,5호 (불당동)",041-417-7579,20200722,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:00~13:00,,,
007-36-71645,충주우리정형외과통증의학과의원,정형외과,"충청북도 충주시 칠금11길 18, (칠금동, 충주우리정형외과)",043-847-4786,20130626,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~13:00,,,
000-07-48535,충주하나이비인후과의원,이비인후과,"충청북도 충주시 봉계1길 62, (칠금동)",043-855-1175,20140418,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,,
054-78-96354,편안한정신건강의학과의원,정신건강의학과,"충청남도 천안시 서북구 동서대로 125-3, 하나은행 4층 (성정동)",041-522-8275,20200302,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~18:30,13:00~14:00,09:30~13:30,,,
099-37-87864,하나정형외과의원,정형외과,"충청남도 천안시 동남구 서부대로 285, 3층 (신방동)",041-576-8255,20060830,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
702-87-78689,한솔내과의원,내과,"충청남도 천안시 서북구 불당대로 269, 2층 (쌍용동)",041-577-7767,19990521,09:00~18:00,12:30~13:30,09:00~18:00,12:30~13:30,09:00~18:00,12:30~13:30,09:00~18:00,12:30~13:30,09:00~18:00,12:30~13:30,09:00~13:00,,,
071-58-72466,해피맘산부인과의원,산부인과,"충청북도 청주시 흥덕구 풍산로 36, 2,3,6층 (가경동, 해피맘산부인과)",043-233-7339,19970328,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~15:30,13:00~14:00,,
462-78-48656,허준앤심내과의원,내과,"충청남도 천안시 서북구 불당대로 260, 2층 (쌍용동)",041-574-2266,20171109,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,08:30~14:00,,,
093-29-98762,김영태신경외과의원,신경외과,"충청북도 청주시 상당구 단재로 21-1, (석교동)",043-258-0174,19920411,08:40~17:30,,08:40~17:30,,08:40~17:30,,08:40~17:30,,08:40~17:30,,,,,
059-63-34885,늘푸른소아청소년과의원,소아청소년과,"충청북도 충주시 계명대로 19, (칠금동)",043-847-3013,20020228,08:30~20:30,13:00~14:00,08:30~20:30,13:00~14:00,08:30~20:30,13:00~14:00,08:30~20:30,13:00~14:00,08:30~20:30,13:00~14:00,08:30~17:00,13:00~14:00,08:30~17:00,13:00~14:00
003-52-29324,두리이비인후과의원,이비인후과,"충청북도 청주시 흥덕구 가경로 8, 태양빌딩 3층,4층,7층 (가경동)",043-233-2275,20050906,09:00~18:00,,09:00~18:00,,09:00~18:00,13:00~14:00,09:00~18:00,,09:00~18:00,,09:00~14:00,,,
003-52-29324,두리이비인후과의원,이비인후과,"충청남도 천안시 서북구 쌍용1길 21, 2,3,4층 (쌍용동)",041-578-5578,20010227,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~15:00,,09:00~13:00,
220-87-86652,두리이비인후과의원,이비인후과,"충청남도 천안시 서북구 쌍용1길 21, 2,3,4층 (쌍용동)",041-578-5578,20010227,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~15:00,,09:00~13:00,
220-87-86652,두리이비인후과의원,이비인후과,"충청북도 청주시 흥덕구 가경로 8, 태양빌딩 3층,4층,7층 (가경동)",043-233-2275,20050906,09:00~18:00,,09:00~18:00,,09:00~18:00,13:00~14:00,09:00~18:00,,09:00~18:00,,09:00~14:00,,,
641-13-19638,림스신경외과의원,신경외과,"충청북도 청주시 흥덕구 가로수로 1360, 1~6층 (복대동)",1533-3933,20211015,09:00~18:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~13:00,,09:00~19:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~14:00,,,
